overall,reviewText
2.0,Relieved my Plantar Fascitis for 3 Days. Then the unbearable pain returned in full force. These were recommended by my Podiatrist.
5.0,These are the best for your feet. They have stopped all of my foot pain. I use them in all of my shoes.
5.0,My brother got these for my BF and he loved them! so much so that he asked for another pair when he wore his to death.  Stands up to a lot of use.
5.0,Works great for plantar fasciitis!
1.0,Need to send back as my husband needs arch support as well as softness. Has very bad flat feet
4.0,I like these but they could use a little more padding so I ordered the maxx one as well.
4.0,"If they were a tiny bit softer, they would be perfect."
1.0,"These insoles didn't help at all, barely any cushion, half way through the day the pain in the ball of my foot was intense"
5.0,delivered as promised
1.0,These insoles are to aggressive for my arch. I wore these in my work shoes and by the forth day they would  irritate my feet . These probably would work great if I had planter fasciitis  so I had to remove  these and I'll have Dr. Scholls in my shoes
5.0,a Godsend. Superb
4.0,Pretty good so far.  Heel cup and motion control seems to be excellent.  Arch support feels OK too.  So far they are working well in the shoes I bought them for.
4.0,"So far so good.  Bought these because my parents are avid fans of these.  I have had them in my shoes for about a week now, and they are great.  Time to order another pair!"
5.0,"These have been a life saver. Ive had plantar fasciitis for many years, and cannot even go barefoot in the house. I mainly use these in my house shoes since I found a good pair of shoes for outdoors that are comfortable as is.  Bonus they cost half the price I was paying the shoe store."
5.0,Ordered these on the advice of my podiatrist. I've never has an insert that fit so well. It alleviated the soreness as soon as I put them in my shoes. Will definitely be buying these again.
5.0,Great orthotic for the money.  I have one in all of my athletic shoes.  Cheaper price than retail store.
1.0,Arch support is in the wrong place.  Very uncomfortable
5.0,"I have pain in my hill and my acupuncturist recomend this.
I have been used for three years are the best.
From the beginning my hill pain was resolved.
I recomend it."
1.0,Non-returnable. Too wide for narrow shoes. Too much curve in footed and I have high arch. Buy somewhere else where you can test them with your shoes and feet.
5.0,"Excellent !!!
I was working with a podiatrist and I know how much cost a custom made orthotics $$$
With this insoles problem finally solved. Good quality also. 100% recommended."
5.0,Comfortable and supportive
3.0,"Comfortable and provides support. However, my podiatrist instead recommended the Powerstep Comfortlast for my plantar fascia pain (on both feet).  The comfortlast has more cushioning and is more comfortable, but not as durable.  I switched and after a couple weeks of using the comfortlast, my plantar fascia pain has improved dramatically.  Unlike the other Powersteps, this Pinnacle version is thin enough to fit into my Ecco Dress Shoes. However, I ended up not using them for my dress shoes, and went with a different option.."
4.0,Im liking them a lot!!
5.0,I think these are super-awesome so far.  I don't want to take off my shoes when these are in them.  I will try to remember to update this review if I notice any changes
3.0,Order a half size up.
5.0,"I am on my 5th pair in 5 years and they are awesome. I have issues with a Neuroma in my right foot and got custom 1/2 foot orthotics made for $400 about 7 years ago and these are so much better! They have a lot of cushion and i never feel my neuroma. I wear either a size 12.5 or 13 running shoe and depending on the shoe I can sometimes keep the stock insert in the shoe along with the PS orthotic. If I have to take out the stock shoe insert the orthotics are still very comfortable and provide plenty of cushion. I always keep my eye out for these in case they go on sale so I can buy more. I usually rotate them between shoes, but I am starting to get where I can keep them in different shoes. With heavy use they will last you about a year. Even ones I have had for 3 years I still use in shoes I don't wear very often and they work great."
5.0,Very reasonable price and my feet feel much better!
4.0,I have problems with plantar fasciitis and these orthotic inserts have provided relief when I walk. The pinnacle inserts are nicely cushioned compared to the regular powerstep inserts.
1.0,"Absolute JUNK..
LASTED 4 WEEKS..."
5.0,Fit was fine and much less expensive than my Dr office!
5.0,"I use these with my work boots and they make a huge difference. You can feel the difference when they've flattened out and need changing that's for sure. A year later, just bought new replacements, not going back to some of the other brands I've tried along the way - these fit the bill just right."
5.0,Best insoles I've ever had.
5.0,These orthotics are incredibly comfortable. I now have 2 pairs to move between and among my shoes and boots.
5.0,Noticeable Relief of knee pain within a couple of days! No negatives !
5.0,"These were recommended by my physical therapist and I concur they work well, are comfortable and I plan to purchase more to put in my other shoes. They support my arches which alleviate issues with my knees, hips and lower back. I love them."
4.0,"I like that these are firm fitting,I bought my size but around the front part of them is a little short. I would go up a half size if u can if not a hold size."
2.0,They are way too hard & wide to fit into ANY shoes or boots I own. I returned them and I'm currently looking for something that will actually fit into women's shoes & boots that have a good arch support.
5.0,Seem to be pretty comfortable. Good support.
5.0,"Great insert, live the support!!! This is my second pair."
5.0,"I've been wearing these for years, and they're awesome. I have flat feet and bunions, which cause a lot of pain, and these were recommended to me by my local running store. They provide plenty of cushioning and last a long time. Once I put a pair of these in my shoes, my feet feel much better. They might seem expensive, but they're well worth the cost. They last a long time before completely wearing out, but I like to change them every 8-12 months."
5.0,Purchased as a gift so no personal feedback.
1.0,"Package outside was nice, sealed, and not damaged.  Package inside was ripped open.  Appears I got the one that was previously returned.  Bottom line, the product feels awkward.  Like the arch is highest too far back towards the heal.  Of course I got the one that doesnt have returns!  Not sure how that works, since if I buy it now it says free returns.  Im throwing it away!"
1.0,after wearing for only a few days the top material is rolling up on the heal
5.0,They are great and fit perfectly.
1.0,Poor Quality.  I have used this product for years without a problem.  I recently ordered new ones but the quality is not the same.  The top layer of the insert started to come off after just a few wearings.  Very disappointed.
5.0,"These were recommended by a family member who owns a shoe store.  I could have ordered them from her but it would have taken a week or so, but got these from Amazon rather quickly.  They provide solid support in my work boots and help my feet to not be sore at the end of the day.  I will definitely be ordering again."
5.0,Fit perfectly good arch support
4.0,I got these insoles recently. They fit as expected. They are good. As I just started using these so I didn't want to give 5-star. I can say they are good
1.0,They separated in about a week.
4.0,I was given these to me by my foot doctor. I have had these over a year and enjoy wear my shoes again.
4.0,"These have a high, ball shaped part, for arch support; this is a fraction of an inch too close to the toes. I would prefer it sat down closer to the heal. This is probably because my arches are far back. Other than that (which doesnt really cause problems unless I try to put them in shoes that were already thigh in the toes), they are great and make all my boots so much easier to stand in all day."
5.0,I LOVE these shoe inserts! They're the best for my feet and I was SO happy to find these new ones for HALF of what I usually pay! Thank you for great service.
5.0,I purchased these to update a vintage set of ski boots.  Haven't had a chance to try them outdoors yet but they feel great in the boots. We already know about their quality from previous purchases.
5.0,Helps. And works great
5.0,I put these in almost all of my boots and shoes.  I have a high arch and they are very comfortable.
5.0,Wonderful product and walking has been so much easier.
4.0,"It doesn't agree with all my shoes particularly if the insole is hard to remove. However, for the shoes that the soles do get along with, so to speak, the fit is great and the plantar fasciitis pain has come down considerably. I would buy these again"
5.0,Have used these before from my podiatrist. Was happy to find them here for much cheaper.
5.0,These inserts are perfect. I have a lower back issue and by using these inserts it has definitely helped with the pain
5.0,"I have recommended these to multiple plantar fasciitis/heel spur sufferers since I discovered these.  After countless visits to doctors, therapists and way too much pain from plantar fasciitis and a large heel spur I did my own research and found these gems.  I wear them in slippers as well as shoes for consistent support.  They changed my world 5 years ago when I discovered them.  I went so far as to discuss them with staff at a local running shop before my first purchase.  They are top rate.  Highly recommend."
5.0,"Powerstep Pinnacle Orthotics - Great!
I have plantar fascia in both of my feet and I had surgery 6 years ago to remove to benign tumors so I need orthotics to relieve pain and to correct my step from being too flat.  My Orthopedic Doctor recommended orthotics that were 5 times the cost of the powersteps and I can't hardly tell the difference plus the custom orthotics had to be cut to fit my shoes.  The powersteps fit perfectly in my mens size 11.5 shoes.  I like the orthotics I purchased several pair for each of my dress shoes which I wear at work so that I don't have to pull them out each time I change shoes.  I highly recommend this product."
5.0,Fitted as expected. Good product.
5.0,"Work great, feet feel good."
5.0,Perfect
5.0,Happy with purchase
4.0,"These fit well and are fairly good, but still not enough cushion for my heal pain."
5.0,"I have Plantar Fascitis and these insoles worked for me!

My podiatrist suggested that I get orthotics, but of course my insurance company thought it best not to cover the cost from the professionsl.  He recoomended these insoles.

At first, there was a break-in period where my foot had to become familiar with the new insoles.  My shoe also needed some adjustment as this did take up some space and the laces needed to be loosened.  I just re-laced both shoes to accommodate the reduced space in my shoe.

I wore them for a few hours the first day, and over the weekend, I increased the time I wore them until I was comfortable wearing them all day.

Now, after working eight or more hours on my feet, I have no pain.

Very glad I have these.  I have ordered them for three pair of shoes, and rotate them seasonally as needed."
5.0,"Seriously these have made a huge difference in my feet and legs when walking alot or standing alot. I'm using these for everyday use and when walking and jogging,"
5.0,"I have a lot of foot pain for a lot of reasons.  These inserts saved me!  Make sure you take out the original inserts from your shoes before inserting these. If you have a flat arch, they are great.  I tried many, and these are the best so far!"
5.0,got these for my daughter and she loves them
1.0,"The insole is shorter than advertised. Supposed to fit a 10-10.5 womans shoe. My running shoe (Hoka) is a 10.5 and the insert is about a half inch too short. Most inserts need to be trimmed down to size. Not this one. Too short to begin with, causing my toes to slide over the front of insole when walking and makes running very uncomfortable."
4.0,Great product.
4.0,"These orthotic inserts are very good. They provide support in my running shoes, and helped me recover from and prevent further IT band syndrome. I only give it 4 stars because of the price relative to other products on the market."
5.0,The amount of support it gives for your foot arch is perfect!
4.0,"I stand all day at work. Not walk around, stand on an assembly line. I got these to get rid of the foot pain I was starting to get. A couple of months later I still get some foot pain, but my back pain is gone! Never thought inserts would help with that!"
5.0,I paid a lot at a local foot specialist and realized these are the exact item. Im extremely happy with this purchase!
5.0,Good insoles I put in my work shoes for long shifts.
5.0,"Bought sets for all shoes. Similar quality to what my Podiatrist sold. Great support. I added some heal jells to soften the steps since these are not ""cushy."""
5.0,"Dad needed them for work, he's bought this brand before so he loves them since they fit perfectly."
1.0,"A good friend recommended these because I walk for 10 hours a night at work and my feet hurt after every shift, said they worked great for him. They didn't work for me, after about 5 hours of walking with these in my shoes not only my feet but also my knees and back were killing me, I took them back out and will never put them back in again."
4.0,Good fit and quality. Use it in running shoes for my son who has flat feet and got used to it easily and without complaining of discomfort. Can be lesser in price.
5.0,Love these for Plantar fasciitis
5.0,"Fit great, and the support is very nice. Love them! Want to get them for all my shoes."
2.0,"This product must be a knockoff,I only used it 3 times and the blue skin on top already peeled off. I have several of this that I have used for years that are still good,not this one. Unfortunately,this is not returnable,total waste of money."
5.0,Item came as described. They work well
4.0,Exactly as described.
5.0,"I've tried over 30 different insoles over the years.  From basic insoles to custom fitted ones and these Pinnacles are comparable to the best at a very reasonable price.  Excellent cushioning, support, and very comfortable.  You won't be disappointed."
5.0,Best thing next to floating on air
1.0,not happy these have not been used my husband thought they were gel which they are not most unhappy part that they can not be returned
5.0,Bought two pair for less than the price of one from my local retailer.  Great product.  I use them in my tennis shoes and daily wear shoes.  Significantly reduces foot fatigue.  I highly recommend this product to anyone who walks a lot or stands on their feet.
5.0,"I work almost all day on my feet. These inserts are absolutely THE best thing I have ever walked on. I have went through many pairs of shoes with the mileage I put on them, and I will be putting these in all work shoes I purchase from now on."
2.0,I have worn these inserts about 10 times total and within this time period the top fabric layer is already peeling off.
5.0,I cannot believe how much they have relieved my foot pain when I am wearing shoes.  Only bad thing is that they won't fit in my boots or dress shoes.  I have them in my tennis shoes & they are amazing.
5.0,"fit as expected,prompt delivery and fair price"
4.0,These are life savers for me.  I walk for a living and can't be without them.  I get about 3 months out of a pair... but I walk a lot!
5.0,"I originally received a pair of these from my physical therapist. Combined with running shoes that already provide some arch support, they really do help with my tendency to over-pronate when I walk. If I put them in my flat walking shoes, they're not quite as effective for me because of how high my arches are, but it's still better than no support at all. I found that the Women's 9-9.5 size fit in my size 9 sneakers just fine without me needing to trim it at all."
3.0,"After walking in them for 3 weeks. It seem like if I walk a great deal, my right heel starts to hurt."
5.0,"These are by far the best insoles. Forget Dr Scholls, these are the real deal."
1.0,"The arch is too high/firm but Be AWARE there is no returns at all, doesn't matter if they have not been worn"
5.0,"I don't think they are ""healing"" my plantar faciatis, but they certainly are helping relieve some pain."
5.0,I've been wearing these for several years to help with the soreness in the pads of my feet and the plantar fasciitis
4.0,Great product but I had to cut them down to fit into my shoe. I am a size 12 so I got the largest size but I shouldve gotten a size smaller.
5.0,I don't recommend a lot of things but if you have developed plantar faciitis these are GREAT. I was a little skeptical at first but as soon as I wore them I was convinced. I'm a nurse and on my feet for 12-14 hours a day and these truly helped. Pain free now!!
1.0,"I used to buy inserts from a shoe store, store discontinued the ones that worked for me. At the new shoe store they recommended these for my new shoes. Left fit the right hurt my feet.  I figured one worked so I ordered another thinking okay maybe the one had the right foot off. Nope still painful.  Switched it to another shoe, same issue. Moralof the story, well rated really doesn't mean anything when it comes to insoles. Many brands left to try."
4.0,Comfortable insoles
5.0,My feet are Loving me now. Before they were screaming I HATE YOUUUUUU!!!!
3.0,"while these are super comfortable, it will not fit in all shoes. they are pretty thick so when you have a snug fitting pair of boots, your foot will not slide in. wish I new this before buying as they aren't refundable.
they work well in a pair of sneakers or anything not too constricting but not boots."
5.0,"These inserts were a game changer for me, after having seven months of plantar fasciitis pain my foot doctor recommended trying these, within three weeks the pain was gone.  I highly recommend these to anyone suffering from plantar fasciitis pain and or shinsplints, don't waste your money on super expensive $500 custom orthotics."
5.0,Very pleased. My second pair.
5.0,"I was having severe foot pain and since wearing these, I am able to hike again."
5.0,Feel great.
5.0,it is the best I have tried
4.0,Great for those who suffer from planters fasciitis but don't want to spend big bucks on custom orthopedic inserts.  Only downside is that it makes the top of my foot rub a little on my shoe.
4.0,"They fit, and I like them,
Ill see how they hold up."
4.0,I bought one pair and liked them so much I bought another.
5.0,I use this type and brand exclusively and have many pairs so I can keep them in shoes I wear often
5.0,Perfect fit
4.0,I like the most was the softness my heel feel when I put them in my sneakers and the pain is so much less!
5.0,Great support. Great comfort. Great construction.
5.0,"I have purchased this produt before. My first experience with this product was from my foot doctor. He has this in his office and highly recommended it. I have these in most of my shoes. The ones I don't, I take out of the ones I do, and put them in the ones I use! A tip, take out the insoles of the shoes before you insert these in your shoe."
5.0,Great; cheaper than buying at the doctor's office
5.0,Really saves your feet when you have to stand long periods.
5.0,Helped relive my bone spur pain.
5.0,Great product at a very good price.  Promptly shipped.
5.0,"I love these. As a mail carrier, I'm on my feet up to 14 hours a day, and these provide arch support that other insoles and pretty much all shoes do not. Before buying these, I needed to soak my feet every day after work because they hurt so much. After using these, my feet feel fine. The blue part rubs off after a while, exposing the sticky yellow cushion underneath, which comes apart with friction. Best to use a cheap squishy insole on top for added cushion and to protect this one from falling apart."
5.0,"Like many reviewers, I have tried many shoe insoles over the years, and my 62 year old flat feet give a two thumbs up for Powerstep. Last year I purchased the Powerstep Original insoles and they worked well, not quite as stiff as my Soft Soles, but provided good support. ESPECIALLY FOR FLAT FEET, ENOUGH BUT NOT TOO MUCH ARCH. They seem to have survived moderate use, seem to be constructed with quality materials.
I definitely upped my game with the Pinnacle model. Supportive, stiff yet soft, I now have 3 pairs for different shoes."
5.0,Great for plantar fasciitis
3.0,"Been using this product for a week and there is not enough arch support. I have high arches and work in kitchens, at the end of day my feet were in pain and swollen from not enough support. I was previously using a cheaper product that was actually supporting my arches well, but cause I work in kitchens only last me 3 months. I only tried this cause I thought it might be better quality since it was more expensive, I was so wrong. Powerstep is thinner and more flimsy then the Sof Sole Arch Full Length Comfort High Arch Shoe Insole ... I went back to Sof Sole."
5.0,Perfect
4.0,Almost as good as my custom insoles. very strong arch
5.0,I have been using similar orthotics and was unable to find them.  Found these and they are great.  Great fit and very comfortable.  Good support and thicker cushioning for a more comfortable wear.
5.0,These are great for my feet. I buy a new pair every time I get a new pair of shoes. Won't live without them.
4.0,works good
5.0,Super comfortable great price
5.0,works nicely
5.0,a must for painful feet on concrete
5.0,"Perfect, very comfortable insoles."
5.0,My podiatrist recommended these for my plantar fasciitis.  This is my second pair...i love them.
2.0,"Admittedly, I have a shallow instep.  That being said, these insoles have a ginormous instep.  Having purchased probably 15 pairs of insoles over the years...I have never run into the situation where I simply can not tolerate them within 30 seconds...going back."
5.0,"Lifesaver.

I have terrible plantar fasciitis. Im walking on clouds with these. I replaced my insoles in favorite pair of toms (toms are the worst for people with plantar fasciitis btw).

Best decision ever."
3.0,I would prefer Superfeet.
5.0,Were them in every shoe i have.
5.0,Great product! I have brought about eight pairs!
3.0,Did not support me as I had anticipated. I ended up buying a more expensive one from Dicks Sporting Good store.
5.0,Helps my plantar fasciitis tremendously!
4.0,Not bad insoles. A little high for me but my boyfriend is wild about them. I have flat feet and plantar fasciitis for three years. He barely has plantar fasciitis in one foot but wears boots and needs a good support under him. He complains that he needs more of them.
1.0,Very hard and uncomfortable
5.0,These are the best
5.0,I've worn orthotics for years; these work well-I was even able to use my true shoe size.  My old ones I had to go up a full size.
5.0,fit perfect
5.0,I have several of these and use a pair in all my shoes.
5.0,like it
1.0,Very thick and not very soft. Went back to dr schools.
5.0,"These are great! My feet are finally comfortable again! I've tried other inserts with limited success, but as soon as I used these, my feet started feeling better. Not perfect, but better.  Too many years of buying inexpensive, inferior shoes, I suppose.  These inserts supported my insoles and helped a lot with the plantar fasciitis pain I'd been having for so long. I can switch them to different shoes, but having more than one pair would make sense since they fit snugly into the shoe. Great product!"
5.0,Has helped with plantar fasciitis. I have these in all my shoes and hiking boots.
5.0,Love powersteps!!!! Better than any custom orthotics I have had made!
5.0,These work well if you use them AS WELL as doing recommended plantar fascitis exercised religiously.
4.0,So far so good.for bad heel pain. Think I like these better than Vionic.  These fit better in arch and heel cup by a long shot.
1.0,These were flat within a week.
5.0,I have always been looking for the right arch support inserts for my plantars foot and these work so well and give the best support that I have tried. It was well worth the money
5.0,Amazing insoles. My foot fatigue is almost non-existent now. I'm in the restaurant industry and I'm on my feet 55-60 hours a week and my feet feel amazing. I can't recommend these enough.
5.0,"I've been having some foot problems so I started putting these into my everyday work shoes.  When I showed them to my orthopedic surgeon, he said they're even better than anything he would have given me, which to me says a lot.  I'll probably be buying more for my other shoes"
5.0,Fitness instructor - I use these as extra support and cushioning in my workout shoes. Works well.
5.0,"These insoles have helped with the pain I have from plantar fasciitis and heel spurs. I instantly felt the relief. After reading the reviews of other insoles, I decided to get these and I'm glad I did. I used to take my shoes off as soon as I get home now I'm able to keep them on for much longer. I have wide feet so it made the toe box of  my shoe a little narrow, but after taking out the original insole the fit is perfect."
4.0,Needed the 4 E size. This was too narrow for my shoe
5.0,Great in my New Balance shoes.  Caused some pain in my slip on shoes and I couldn't wait to take them off.  Fit well in both pairs of shoes I have tried.  Run very true to size.
5.0,Love these!! Have horrible plantar fasciitis and wore them to an amusement park. They really helped me make it.
5.0,I always get the inserts. I work in the medical field and it really helps my feet and the longevity of my shoes.
5.0,Perfect fit
4.0,find them very comfy but one insole is a bit diffrant in size on the edges
5.0,Have ordered previously.  Very satisfied with the product.
5.0,represented accurately!
5.0,fits great. I don't where my shoes without them.
4.0,There insoles help my shoes to be more comfortable
5.0,great support
5.0,"Very comfortable, much more comfortable then orthotics measured for my feet. .  Fit perfectly in my shoes.  Would recommend"
5.0,Made my old shoes feel like new and my feet are not aching at the end of the day. I enjoy walking for exercise again. Highly recommend!
5.0,Vert comfortable and supportive insoles.
5.0,Fantastic comfort
5.0,These have really helped me with my plantar fasciitis. it took me about 2 days to get use to them but so far they have relieved some of the pain. I will be buying about 3 more pairs to wear in different shoes.
1.0,"Ive been wearing these consistently for over a week. Im on my feet constantly, walking on concrete for 8 hours, I have plantar fasciitis and these are not helping. I have a coworker they worked amazingly for, but unfortunately not for me. Im super bummed about it too cause my feet are killing me."
1.0,"Uncomfortable and too
Big for
Shoes"
5.0,Recommend
5.0,"I suffer from plantar fasciitis, so I was desperate for relief when I bought these inserts. They are so comfortable compared to regular insoles that come with my shoes. I have bought five pair so far."
5.0,"Foot pain is gone away! These are well worth the money,"
5.0,I buy this Brand several times a year . Whenever I buy new shoes
5.0,Best insoles I've ever owned! The pain in my feet is minimal if not totally gone.
5.0,"These are the most awesome orthotics I have ever had!!!  I was a loyal Superfeet user until I tried these.  What a difference in support, cushioning and overall comfort.  My feet feel so much better.  I highly recommend!"
5.0,Really helped my feet. Would purchase again!
5.0,"I can't express how much of a Godsend these insoles have been for me. I was very skeptical about dropping a good chunk of change of insoles but I am glad I did. Definitely worth the money. I purchased my first pair from a local sports store with knowledgeable employees on the subject of foot and knee pain. After much discussion and trying a few different ones out in the store, I decided on this one. My feet don't hurt nearly as much after standing on them for 8 hours, in work boots and on concrete. Surprisingly, these have also helped my aching knees as well. I bought this second pair on Amazon for when my current ones need replacing. I've been walking on my first pair for 4 months so far (40 hours/week). I will say, I will never go without again."
4.0,keeps the plantar at  bay for me.
5.0,Got rid of my plantar fasciitis!
2.0,"Stiff, little cushioning. Maybe better than nothing, but Ill return these and keep looking."
4.0,"These insoles have really helped my plantar fasciitis. However, after about 6 weeks of use, the blue cover is deteriorating on the right heel.  I am not sure I will repurchase."
5.0,My doctor recommended these for my plantar fasciitis. They seem to be working and the fit was perfect in my shoe.
3.0,"Decent insoles, but I found the durability lacking.  Wore out after about 7 months, although I do walk a lot."
1.0,"This is the worst purchase I have ever made in my life.

It has a hard protrusion on the center of my feet and it tormented me all day. I was twisted and crippled after hours of use. I felt like my spine had been misaligned. I have never experienced as much pain as I did after wearing these.

None refundable.

Worst purchase of my life."
5.0,Perfectly priced and a great fit for my plantar fasciitis.
5.0,good for the price
4.0,they work as well as the more expensive ones.  I have VERY flat feet and have to wear orthotics or special shoes in order to avoid very painful joints.  These are MUCH less expensive as many others I have tried and they work just as well as the more expensive ones.
3.0,"Little short for my sneaker, but fits my shoes perfectly. I wear sneakers more often than shoes.  Wearing on end from using in my sneaker because just a little to short."
5.0,Made my pain go away!
5.0,I have a very high arch and this works as well as my very expensive medical orthotic. It started squeaking when I walked as I had removed the insert that came with the tennis shoes. I then put the orthotic on top of the original insert and the squeak went away and also fits better.
4.0,"These are very comfy when u first put them in your shoe. They add a lot of cushion. However, they aren't as supportive to my arches as I would like. Something a little firmer works better to prevent back pain for me"
2.0,"These eliminated the pain in my feet from the factory insoles of my work boots. I am on my feet all day, and most of the time carrying extra weight from tools. That might have caused them to wear out quicker, still, I only got 3 months out of them. Even so, these are still the best yet.

Update: I ordered these again thinking maybe I got a defective pair the first time around. The answer is no. Still, right at the 3 month mark, they start to fall apart. The plastic on the heel moves and sticks up making it very painful. It could be the high impact, but at $30/pair, I cannot afford to keep investing in an insole with such a short life."
4.0,"These have been a lifesaver for me. The have alleviated a lot of foot pain and they have done wonders for helping me not twist my ankle.
I would give them five stars if they lasted longer."
1.0,"I will start by saying that I have been using powerstep pinnacle for awhile now and they are great for Planar fasciitis. However recently I have had problems with 2 pairs of them. The heel cup migrated forward in  the insole. This made them very uncomfortable and worthless. I contacted powerstep to report the problem and was totally blown off. They told me that the company who sold them through Amazon was not an authorized reseller and refused to honor their guarantee. I wore them for 2 days and they are trash. Very unhappy with their customer service. I thought they might actually stand by their products, but I can see that they don't. They have lost a long time customer who works in surgery and has recommended them to many people who have foot issues. Well now that will change. As you can see in the photos the heel cup is out of place."
4.0,Work well. After a week of using my pain from walking starting going away. Arch support really does help. Bought one for each of my shoes that I wear on a regular basis.
5.0,"Bought these for my brother, and was delighted that product gave him immediate relief from plantar faciatis."
5.0,These work good enough that I didn't have to replace my shoes. They worked out good enough so I bought another pair for another pair of shoes.
5.0,This has helped my feet so much! I never thought it would. My Dr recommended them.
5.0,"Recommended by my doctor. Work so good, I put them in all my shoes."
4.0,I have purchased several of these supports over the years. I am happy with the quality and support these inserts provide.
5.0,"My foot doctor recommended these to me since I can't afford custom orthotics and I will be ordering another pair! Best money ever spent. My feet, knees and his don't hurt nearly as bad as they used to after a 16 hour work day"
3.0,"surface came loose after 1 month, not enough instep. Purchased Spenco instead, much better quality and arch lift."
5.0,"I wear size 12 and it fit perfect, didn't have to trim."
5.0,Quality is everything!
5.0,The best. Confortable and firm. Really offers a relief.
5.0,really like them feet feel better
5.0,such comfort
4.0,"I had bought this size before, so I knew it would fit."
2.0,Too bulky for anything but boots.  Too much arch. Material seems alright. Useless to me though.
5.0,Great fit!
5.0,"Best inserts Ive ever had besides custom molded inserts that can cost hundreds of $$$.

Hold up well."
5.0,I suffer from Plantar Fasciitis and these give me the support I need to keep it from returning. Love them.
5.0,"Great product, delivered on time, and looks brand new."
2.0,These things flattened out after a few days of wearing them. There is not much notice of them being there and I guess that could be a good thing but they are not what I was looking for.
4.0,Husband is happy!
4.0,Used by my wife. She loves these. They work better than others she has tried.
3.0,Seems like a high quality product but too much arch support for my liking.
5.0,"Great product. Makes every other brand seem cheap (even the famed Dr. Scholl's). My Foot/Ankle doctor recommend this brand rather than making orthopedics for me, which would have been incredibly expensive. He hit the nail on the head. I joke with him that he should get a commission, but obviously, he cannot. Walking on concrete is hell for me, but these have taken away much of the pain. I highly recommend this product."
5.0,"I have worn only a day and felt they were helpful, but do not have the problem my hub has , His reaction is better source of successs."
5.0,ok
5.0,Love these!!! 3rd pair Ive purchased.  Have major foot problems and have spent a lot of money on custom orthotics.  These are the best and worth every penny!!!!!
5.0,they  work  great
5.0,"By wearing these orthotics, I have almost no foot pain.  I used to have plantar fasciitis and spent lots of money.  These have worked better or as well as than my past expensive orthotics"
5.0,Very comfortable.  Use them in my walking shoes.
1.0,"I see why it isn't eligible for returns, it actually made my heel hurt worse."
5.0,Love these. I have an extra bone in the ball of my right foot and by the end of most days would be limping. After buying these it's no longer an issue
1.0,"They where nice for about three weeks, fabric on them started to peel.
they shrunk.
And lost their comfort."
5.0,"I have orthotics that I was fitted for at a podiatrist, which cost a few hundred dollars; these work just as well for me! I have purchased 4 pairs of them!!!"
4.0,Have used this type of insert for years. These allow me to get a full six months out of a pair of shoes and is a relief for my plantar fasciitis.
5.0,"Seems to work well with my fallen arches. I initially thought that the arch support would not be rigid enough for my weight so I tried placing some small gel supports in the space beneath the insole's arch, but that setup got a bit uncomfortable after a while.. So I took my improvised additional support out and now it is much more comfortable.  It turns out that the way it was designed, with a rigid yet somewhat flexible arch support, actually works better for my feet."
5.0,These things are pretty great! Not sure if they are a complete dupe for Superfeet but they work well and are sturdy to last a long while.
4.0,"Purchased this item to replace worn inserts that came with a pair of athletic shoes.  Initial reaction was too much arch support, borderline uncomfortable, while at the same time noticing that having the extra arch support seems to be taking the weight off the outside of my foot relieving a noticeable amount of pain from a metatarsal fracture.  Adhering to the suggestion of following a break in period to allow for your foot to adjust I increased the amount of time I wore the shoes over few days before hitting the trail.  After a week or two I'm back up to a goal of 5-10 miles per day, and while I still notice the arch support for a brief period at the start of each hike it quickly fades into the background now that my focus is getting to the peak rather than allowing the foot pain to determine a turn around point.

Having had consistent foot pain for several weeks I made an appointment with a podiatrist who determined that as a result of my stride and bone structure I place a lot of weight on the outside of my foot which likely caused the stress fractures, walking around barefoot or flip flops when not hitting the trails or at the office is not at all conducive to a quick recovery.  Doctors advice, besides to stay off your feet, is to minimize walking barefoot, wear athletic shoes as much as possible for the cushion and support, invest in good dress shoes for work.  Learnings from mostly following his advise: proper footwear greatly accelerated the healing process and insoles could be a large part of the solution depending on your specific situation, and the insoles that come with shoes may not offer proper support, and will likely need to be replaced several times over life (miles not age) of your shoes."
5.0,Love them!!! Make a big difference in the way my feet feel!!!
5.0,Pricey but oh so worth it!!!!!
5.0,Like them better than my $400 orthotics podiatrist recommended.  Ortho recommended these!
5.0,Have only used them for a few days but they seem great. Nice and comfy with good arch support. Will be ordering more.
5.0,We buy these all the time from year to year for the whole family. We never use factory insoles and actually take these with us to try on new shoes with these in.
4.0,Very comfortable and back seems to feel much better.
5.0,I never knew I needed these until I tried them on. I love them and make my feet feel comfortable while I walk. However These are to big for my shoes width and make my feet look really big
5.0,"Love these! I hate wearing bras and these are the perfect alternative. Yes they do ""wrinkle"" and if I wear something very thin or sheer, you could see the sticker through the shirt, but if you can see that much, I don't want to wear that shirt anyway. They will make my skin SLIGHTLY red, but only if I wear them for like 12 hours. When I use them, I don't have the ""headlight"" look and people have no idea I'm not wearing a bra. They don't hurt to remove, even of I have worn them for a long time. I'm getting ready to re-order soon!"
5.0,My dad who has foot issues asked me to order these for him and he loves them. Once my dad raved about how much he loved them I got some for my husband and he loves them.
