overall,reviewText
5.0,Best thing to use on small fruit trees. Right to the root is what matters.
5.0,"I always wanted to try it so when it was on sale, I bought it. Best way to water all my shrubs, trees and plants. This is a must have in any home"
5.0,Great product. Works well
5.0,Now this is a handy little tool.  Well made and feels very sturdy.  Used it about 40 times now and it still works like new.
4.0,Easy to use and seems to work well.  Would purchase again.
5.0,"LOVE this product!! What a great way to deep water plants and save water. My trees came back to life after a couple of deep, slow drip, watering sessions."
5.0,Great product
3.0,"It works fine but it's SLOW to fertilize even an eight foot tree. You need 1 fertilizer ""pill"" for every 2 feet of tree, so an 8' tree needs 4 pills. It takes 10-15 minutes to dissolve each pill, so expect to spend about an hour/tree."
5.0,This is the second one I've gotten over a period of about 12 years.  They are well built and last.
5.0,If you have new trees (or even existing ones) this is awesome.  Works phenomenally.
5.0,The little tree out from is smiling due to the regular watering.
3.0,Works Great
2.0,very flimsy for the price
5.0,"Very well made and did the trick saving our fruit trees during the continuing CA drought. It is easy to use, no leaks and quite sturdy. I was worried about the long metal tube but it turned out to be more than sufficient when pressing into hard dirt. The fertilizer feeding feature is really cool, saved our acid loving trees."
5.0,These are the best tool you can have for watering trees and shrubs deeply and quickly.
5.0,"I had never heard of this before until I saw it here on Amazon.  I needed a way to do some deep watering and feeding some nutrients for a wilting tree during the hot California summer days.  This worked great.  I ended up feeding lots of other trees just to get the nutrients into the soil. It's also good to use without adding any nutrients. Our soil is so dry and digging a hole is like trying to dig through a rock that it is almost impossible to dig a hole when trying to plant anything -- especially larger 5-gallon shrubs.  I've tried to just get the soil wet ahead of time but it never penetrates deep enough or the water runs every where except where it is needed.  Running sprinklers ends up getting a larger than needed area just too wet.  This works like magic.  Sometimes I use the fertilizer sticks and other times I don't bother since I'm purchasing good garden soil for planting.  What I do is soak the area with this very slowly a few days before planting and it makes the area soft enough to dig easily without making it too wet where it becomes a big muddy clump of dirt.  I just do it a few days in advance of planting.  And the area around the new planting now has some moisture for root growth rather than being rock solid and when I add some food to it, the soil now has valuable nutrients.  So simple to use -- attach to your hose, slowly insert into the ground and you are done."
5.0,Works great.
4.0,It does the job
5.0,"Awesome tool to feed the tree's roots. However, don't use it with miracle grow pellet plant food, the feeding tube gets clogged up. Definitely use the Ross feeder sticks. The work great and dissolve perfectly (and very quickly)."
5.0,"Solid construction, easy to use. I've had it about 3 months now and it's holding up just fine. Even the instructions are good - they explain how to get the tip of the unit deep into the dirt to reach the roots. Piece of cake."
1.0,It worked great the first time I used it. Now it won't work at all. There seems to be a problem between where the water hose connects and where the fertilizer goes. Water isn't getting to the fertilizer. It only sprays out the slotted sides. Don't recommend.
2.0,Not heavy duty at all.and when the earth is a tad dry this falls apart when you try to dig it in deep..
5.0,great for getting down deep to the larger roots and to encourage deep root growth
1.0,Purchased 1200C heavy duty root feeder from Amazon 7 months ago. Only Ross fertilizer has been used to feed 12-15 trees once per month. The tip on the steel feed tube has already disintegrated and needs replacement.  I have contacted the company regarding replacement under warranty and am awaiting their reply.
5.0,This is a great way to keep your big trees and bushes happy during the hot season without having to run your sprinklers and waste water.  You can pretty easily target the water to particular plants and let the hose run for a few mins until the ground is nice and saturated.  You can usually tell because the water will start bubbling up
5.0,Works well as described
5.0,Glad to have replacement root feeder......really helps summer stressed shrugs and trees. Trees and plants are happy.
5.0,"Great product...I was worried about the plastic handles being sturdy enough, but hasn't been an issue, they are plenty solid enough to get this into the ground.  And the side holes in the tip are key, don't get plugged when pushing it into the ground."
5.0,"We are in a drought, which means that no matter how much you water the trees on the surface, deep below at the roots water is being drawn off by the grass and other plants. This system allows me to get water and fertilizer immediately down to the roots."
4.0,"Besides the picture being wrong, I liked this tool - it's hard to use for a long time, but it's a good workout!  Thinking about saving up to get one of the European styles next!"
4.0,It works as it should. It has a good weight to it and I like the fact that you have multiple blade angle options.
5.0,"This Snath has REVERSED threads on the handles.  Righty tighty, lefty loosy in reverse!  Once you figure that out, it is easy to adjust the handles to your needs.  Just love it!"
4.0,"the Seymour Mfg. SN-1 Steel Clad Snath is well made... just wish the handles were more easily adjustable, the balance is good, overall I'm pleased with the workmanship..."
3.0,"The quality of finish was a little weak. The handle adjustment was not easy; I had to really crank on them to set the position, and the range of adjustment was not as wide as I would like. Once set up, the balance and weight are fine. No trouble with strength/durability yet :)"
5.0,"OK.  Did you really know the handle for a scythe was called a ""snath?""  I sure didn't.  Why was I looking for one?  If you've got a doomsday-prepper mentality, one of the things I've never heard mentioned is that if gas becomes a scarce commodity you're not going to be able to keep the homestead whacked for varmint control, visibility, or just plain neatness.  A scythe will fix that, and this handle is -- as far as I can tell -- best in class.  If you get your stuff at the local hardware store, I'd urge you to stop buying the Chinese junk and get something substantial.  Like this.  It's better looking, easier to use, far better quality, and built to last a lifetime.  Break three or four of your pieces of assembly line junk -- you'll spend more money in the long run and I'll still be whacking away with this one.  If you think planning ahead and creating contingencies for catastrophic situations is a little bit out there, then this makes a great tool for finishing up the edge trimming early in the morning without upsetting the neighbors.  Or saving money on gas.  Or having the coolest tool in the neighborhood.  If you're an honest-to-goodness hard-working farmer or rancher, I apologize for the urban commentary, but you more than anyone should go with a Seymour.  You have too much hard work in your life to be running back and forth for more snaths. [ASIN:B00002NCFX Seymour Wood Snath (SN-1)]"
1.0,I have now red the previous reviews of the item so i guess i have myself to blame. Handles do not turn as tey supposed and you can not change or tighten them. Can not be used in the state it had been shipped. Screws from the handles had been shaved off. It is not usable
5.0,Just what I needed for my new trees.
5.0,"Works good and very sturdy, even if not made of metal and glass like 25 tears ago.  Hard to find, but I knew I would find it on Amazon!"
5.0,Works great for watering my thirsty weeping willow tree; very sturdy and seems like it will last a long time.
4.0,Very needed in California draught.
5.0,"I've used this feeder and refills to good effect in both central TX and central CT. Damaged and/or dying trees often revive after a few feedings of the water-borne fertilizer.

A couple of notes of caution - If the soil is very hard or very dry use a piece of rebar to make the feeding hole and put the feeder in that. The feeder has a spear tip on it but I hesitate to pound it into the ground. Also, if the fertilizer  mix comes up out of the ground, slow the water to keep it at the root level where it does the most good. This fertilizer is a not intended to be a surface application."
2.0,Too restrictive of water pressure. I have an older one that works fine.
1.0,On off switch broke after third use - One year warranty. I am not sure who to contact . Disappointed last one lasted 10 or 15 years using it a few times a years . This one less than 6 months .
4.0,"Works well, but follow the advice other reviewers and purchase the Kink Free house adapter."
5.0,Works Great
5.0,"My third root feeder. I make a hole with rebar first. My bad the others died, will be easier on
this model."
5.0,"How do you describe a snath?  I broke the one I had, so I bought this one to replace it.  I took it out today and managed to destroy the old blade that I transferred to this snath.  (There is a theory among certain folks that you aren't really working hard until you start breaking tools.)  I guess that's probably not entirely relevant, except to say that this snath performed just fine and I have no complaints about it."
5.0,Was exactly what we wanted.
5.0,I've had vintage snaths over the years and this is the first new one I've bought. I am pleased to say this is just as good.
5.0,Harkening back to my agrarian roots.  Perfect tool for creekside trimming and mowing.  It will be used for many years.
3.0,Handles did not stay in place.  Had to use tape around Snath to help handles grip.
3.0,Angle is not correct for my height
5.0,"I paired this with a Austrian brush blade and it makes the best weed eater.  The snath is strong and very light.  Combined with the strait razor of a brush blade i installed on its adjustable head, it makes short work of sprouting bamboo thickets.
Thank You !"
3.0,"Handles slip no matter how much I tighten them.  Have cinched them down almost to the point of breaking the hardware and two or three swaths and the handles are loose again.  On the good side; blade attachment is easy and sturdy.  Overall, the quality is just not there despite ""Made in the USA"" stamped on the handle."
5.0,"Good length, nicely balanced.  Just a bit awkward to get it into & out of a car for transport, but well worth the minor inconvenience.  While it may be more logical to remove the blade for easier transport, there are some tools (this being one of them!) that I prefer to leave assembled.  While the aluminum snath may be lighter, I tend to have ""bad luck"" with aluminum tools.  I reckon that since my ancestors used wooden snaths, they're good enough for me.  Plus, there's times the extra weight of the wooden snath often gives much needed weight & momentum for easier use."
3.0,Wish it was not lacquered and just nude wood. The handles are stuck. Should have gotten a custom made one for the same price.
4.0,"Useful for watering parched trees, especially if the earth has hardened on the surface."
5.0,it worked great and having the built in shutoff valve is genius!  Makes it so easy.  I underestimated how many feed tablets I would need for the size of my trees and had to order more.
1.0,Garbage. Cheap plastic junk that barely works. Nothing like the all steel ones made when I was young.
4.0,works well . The ground in Nm is hard packed & sandy. Small amounts of clay in some areas. Hard to work feeder into the ground at times. Go slow & start shallow . The root feeder is well built however it is not indestructable.
2.0,tip broke twice on me
5.0,Works great. Good value for the money.
5.0,Best way to water newly planted trees.
4.0,"I used this root feeder about 3-4 times and it is working well so far.  I do wonder how long it will work.  Even though this is suppose to be ""heavy duty"", the build doesn't seem that way.  Much of it is heavy plastic.  Time will tell."
5.0,Used one time and saw a significant change in my lawn.
5.0,works great
5.0,good quality
5.0,"A ""taste"" of home.  I had no idea that these things are still produced, leave alone sold through Amazon.  And I could not be happier!!  I know, two exclamation marks is not professional, but I have no other way of expressing how pleased I am.  I live in a very remote place - no power - and a 1/2 acre yard that is entirely overgrown with something that is called ""Guinea Grass"" here locally - 8 ft tall stalks at 0.25 in diameter (rather similar to reed in appearance and density).  I almost gave in and paid for some professional mowing service that would have charged close to $800 to clear this, and then I remembered my grandfather and how he maintained a much larger area behind his house with a similar tool.  I thought if my grandfather can do it, why not I?  Provided I could find the equipment - a scythe is extremely old school - I could try the same.  And here is the fabulous news, not only did I find this tool here, I am almost done - one week of whacking away with the scythe (matching blade bought when I purchased the snath) - I can report that I am a more than proud older female (okay, I am older than 50 - but that is all I am going to admit) - I conquered the weeds with the help of this snath/scythe!  And I literally ""blew"" the minds of my neighbors who had never seen an awesome tool like this.  Not only beats this tool any electric or gas weed trimmer, it provides a nice upper body workout (at least when dealing with the weeds I had to conquer; I am sure for more normal vegetation it would be much easier) and saves the environment (no fuel needed).  I am so happy!  And did I already mention this?  It has the perfect shape for my body (I am 5' 8"") - very comfortable to use, sturdy, and aesthetically pleasing in its looks - of course not an important feature when talking about the functionality of a tool, but certainly important when you want to impress your neighbors.  I am a German transplant and being able to find this here made my ""year"" - I can keep my property cleaned up without having to pay someone.  Yeah!  Additionally, the snath arrived very quickly and without any issues. It does everything I could have hoped and wished for and much more!"
5.0,"It was extremely gratifying to see the ""made in USA"" label on this snath.  The construction is solid, from the manner that the handles are attached to the blade attachment. In the form of a suggestion, I would like more than one metal wedge provided to better facilitate the best angle of the blade to the user."
5.0,Exactly what I was looking for. It went together well and works just like new.
5.0,very happy with the product
4.0,Item arrived on time would recommend.
4.0,"Great quality, could use some assembly instructions."
5.0,I Love it. Perfect. And it fit my Vintage blade just fine.
5.0,"Great Snath.....The fit of all the steel to the wood was tight, the blade attachment was easy and well fitted. Had a problem with one of the handle adjustments (yes I was turning it properly but the hulk must have been responsible for the initial attachment). It is well balanced and worked very nicely clearing roadside weeds.  Highly recommend it when your old one wears out."
5.0,works great and it is just what I wanted
5.0,Works like it should and as expected.
5.0,"As others I found that the handles were loose and needed to be tightened.  I'm glad that I read other's reviews indicating that the handles have left hand threads.  I found that while the handles came loose, I could not tighten or loosen them by hand.  As another reviewer wrote, you need a pair of channel locks to adjust the tightness of the handles on the snath.

As others - I noticed that the handle bolts are ground flush with the nut.  I assumed that this meant that the snath was defective, I was wrong.  After loosening the handles, I threaded them on backwards to function as a ""die"" to remove the burrs from the bolts.  I then put the handles on correctly, adjusted them to the correct height and orientation on the snath and tightened them up with the channel locks.

It should be noted that the handles do need to be adjusted.  Needing the handles to be adjusted is not a ""fault"" with the product."
4.0,Great snath. Used it on the blackberries with a brush blade and now I need to get a grass blade.  Easy to use and very effective.
5.0,Very well constructed wood snath that is well balanced and comfortable to use.
5.0,Great tool. I lived abroad as a kid and saw this used. I know of nothing else that could do the job.
5.0,"Great Product, Fast Delivery"
5.0,perfect tool and of great quality. Have enjoyed using it since my antique one broke from my over use. OLD FASHION QUALITY.
5.0,"no problems.
works fine."
5.0,"Package received was damaged, as was the snath. No questions asked,...they sent another one which works great.
Ease of handling is phenomenal and blades are easily switched. Kudo's!"
5.0,Strong snath which was easy to mount the blade on.  The handles adjusted easily.
4.0,It is very hard to turn off and on. Plastic lever barely moves. It should not be this hard.  Also the amount of water coming out is very slow.  I do not think it is turning on completely.  I would not recommend.
5.0,"I ordered the ROSS heavy duty root and feeder through Amazon a couple of weeks ago and have used it once so far.  The reason for the purchase was to save a sugar maple in my back yard that may have been planted a couple of years ago. It was there when we bought our house last fall. This summer has had dry spells and the trees leaves have been getting burnt and yellow.  The yellowing of the leaves I suspected to be an iron deficiency. My soil is a heavy black clay and the back yard has a good slope for drainage. Do to the slope some rain or my irrigating goes down the drain instead of soaking into the ground getting to the tree roots. The Ross Root feeder was the solution to this. I did read reviews both good and bad about the product. And to be honest when you put heavy duty on a the label you don't expect a plastic handle, but after using it the plastic does seem sturdy enough to last a few years.  I'll update this and take  away stars if anything changes.  Water from my garden hose comes out at 55 psi which seemed more than adequate for the tool. Water shoots out 4 directions and I had it running going into the ground and out.  Some reviewers complained of the nozzle plugging up, I had no issues and my soil is a sticky gumbo when wet. The the hand grip and hose connection is made of a heavy plastic and didn't give or feel weak while pushing the root feeder into the ground and out again. There are two very tiny indents on the metal rod that goes into the ground at 6 and 12 inches. You go 12"" deep for trees and 6"" deep for shrubs. Because these would be impossible to see, I used some electrical tape to mark the spots and that worked great. Connection to the garden hose was a snap and had no leaks at any point. Same with the cup where the fertilizer goes.  The shut-off valve on the root feeder worked perfectly so far too. I watered two young trees and several bushes around the house much faster than with a soaker hose(which I was thinking of buying before settling on the ROSS root feeder). As for the tree I am trying to keep alive, it's only been a couple days so I will wait and see and update this accordingly."
5.0,What can I say other than this works perfectly for the intended purpose of root watering & fertilizing.
5.0,Very good tool for deep root feeding.
5.0,works well
1.0,Lousy design.  95% of the water sprays to the sides (above the surface) while virtually no water feeds the roots.  Poor design especially with the need to rotate the feeder around the hose to couple.  What a ripoff!  Do not buy.
5.0,"I think this is great. I mainly use it for watering trees, like dogwoods, during summer droughts here in Virginia. It puts the water in the tree root zone rather than trying to get the water to soak in from the surface with a hose. I set the water flow to just a trickle because I'm on a low-flow well. I wore my old one out from years of being pushed down into rocky soil, so this purchase is a replacement."
5.0,works well and saw results when used on bushes and trees
5.0,Awesome tool for trees and shrubs.
5.0,Good quality tool!
5.0,What a fine stick for attaching a ghastly blade this is! You'll love it to pieces.
1.0,"DO NOT BUY!

It broke after 10 minutes of use. The bolt that holds the blade in place stripped out. Also, the handles that you hold on to wiggle and shift while you are trying to cut."
5.0,My husband was thrilled to get this and start using it in the field.
2.0,"If the handles were actually adjustable, I would be using it as a primary snath. Loosening the handles took so much pressure from the vise grips that the handles both have ugly dents and scrapes on them. Yes, I used padding to try and protect the wood from the tools. I adjusted the handles and tightened them, and the lower handle was set to go. But the upper handle just won't stay tight enough to stay put. I have the heavy brush blade on it now, and only use it for short periods - using the lower handle and an improvised grip of the upper snatch shaft. The upper handle just flops around out of the way."
4.0,"There are times when old technology wins out over new.  This Snath is good solid wood, with steel bands for the hand grips. They are not so tight they can't be moved, but because of the shape of the snath arm, they can only be adjusted so far.  So that might be limiting for some people.  there are also three different holes for mounting the end of the scythe blade but not a clue as to what each one is for and what is best.  While there are lots of videos out there about using a scythe, only found one about mounting the blade itself.  Still not sure I've got it right.  Do not have acres of  grasses to cut, but do have some tough weeds that defeat all the different electric and gas weed wackers I've tried - hence the scythe.  and while I may not have it right, it does the job nicely"
3.0,THE RIGHT HANDLE IS PRONE TO ROTATING DOWNWARD.  THE HANDLE RINGS NEED TEETH.  SOME BLADE MOUNTING INSTRUCTIONS WOULD HAVE BEEN HELPFUL.
5.0,"Item is exactly as described. Arrived a little late due to an incomplete mailing address,  but still within the shipping window. Heavy duty wood construction with steel parts, has held up well to the average use and abuse I have given it with the bush whacker blade (purchased separately. ) While I was slightly disappointed at the rough hewn ""finished end"" where it appears no one took the time to de-burr the wood splintering from where the attachment was hammered on, it was otherwise in excellent condition. The counter-rotational threading of the handles took some getting used to but turns out to be an excellent design; I was able to quickly and easily adjust the handles positions in such a way as to make it a perfect fit (by rotating the handle closest to the blade clockwise 90 degrees) the handles were otherwise spaced perfectly for my 6' frame and arm length. Snath flexibility is just enough to absorb shock from accidental ground strikes or tough stalks such as 1/2"" mesquite or cat's claw acacia. After the first few minutes the head bolts that go through the snath head required tightening but this was to be expected,  and the hardware has held up flawlessly under duress. No further tightening was required after the first adjustment, and I cleared a half acre with it. The three positioning holes in the tip (for the scythe tang) are most excellent for determining the best blade angle for whichever scythe you choose. Finally, as wood is nonconductive, I have no fear of this tool accidentally getting me electrocuted if I were to run across a stray power line or buried cable exposed to the surface under the brush. My ribs are killing me but the workout was totally worth it; you haven't lived until you have cleared land by hand with this fine tool, and the cool factor for a ""Grim Reaper"" look is undeniable. Made in America, works exactly as advertised,  and a genuine investment.  A+."
3.0,"I mow about an acre of alfalfa 3x per season for hay with one of these (and a grass blade).  Had it for 3 or 4 years now.

Easy to adjust once you figure out that the handles have left hand threads...

After the first season of use, though, the end that holds the blade and the handle attachments wear away the wood shaft, and you can't tighten the blade or handles enough.  The blade and the handles wobble on the wood shaft.

I've resorted to rebuilding the wood where things attach with (in no particular order): JB Weld, leather, sheet metal strips, etc.  I'm still looking for the best material and method.

That said, it's a heck of a lot of fun and the world's best exercise to cut your own hay."
5.0,"My husband loves it. It is exactly like the original snath he needed to replace. It did have a small flaw, but we decided to keep it anyway."
4.0,Works well
5.0,Works very well
5.0,"just add pellets, hook water hose, stick in the ground and pull the trigger...wala, your trees get instant nutrition!"
3.0,"I bought this in hopes of saving a sick apple tree. An arborist suggested drilling holes around the dripline and filling with triple16 fertilizer but I saw this and decided to give this a whirl as I also have some evergreens and a mess of other trees that could use some tlc.
At this point I cannot say whether or not it works, this review is based only on the feeder itself.
First the positive. It seems like a great idea. I paid someone to do what this does last year so if it works for someone who's going to dip into my pockets, why not for me!
I read a lot of negative reviews about the durability, I disagree with them. While it's not built for hammering nails or prying panels off a wall, it is made of plastic and aluminum after all, it was in one piece and held together when I connected it.
The rest pretty much worked as described. Turn water on, stab into ground.
Now the negative. The completely worthless instructions. Maybe for others they made perfect sense but for someone trying this for the first time I'd hope for a little more clarity. Having used the spikes before, I understand some basics of what I'm trying to do but...Per the instructions I need 2 ""refills"" per inch diameter of the tree. Tree is 18"", so 36 ""refills"", so far pretty easy. But that's all it says. 36 refills around the drip line..how many per application? all in one spot? one per 36 spots?  No clue. So treated them like spikes in the past as far as spacing goes. game out to about 3 refills per spot.
Next, now long should this take?  This may seem like a silly question but an estimated application time would really be helpful. Per the instructions I put my little refill sticks into the cup, closed, turned on low and inserted the spike to the required depth and slowly turned it onto full, again per the instructions. Seemed like it was going well, water was swishing around the cup and the sticks, nothing was flooding out of the hole so I walked away to do other things. about 5 minutes later I came to check on and it appeared the sticks hadn't ""melted"" at all, they were the same size as when I started. I turn it off, open the cup and moosh them up a bit with my finger, put the lid back on and turn it on again, that worked. But is that what I'm supposed to do? No clue because the directions stop at '2 per inch'. This is what I ended up doing around my tree, it seems to put out a decent amount of water on high so I would start it low until the sticks softened, moosh them up, shoot them down and then put it on high for a mysterious amount of time. I either fed my tree or have 12 pockets of super nutritious dirt."
5.0,"This has been a valuable tool for drought conditions like we have in California.  It gets water (and fertilizer) down to the root level very efficiently.  Even as our drought eases, I will continue to use it.  The plants are very happy.

Note: we have hard clay soil and after many uses the tip bent.  I called the company and received a replacement very promptly.  The customer service agent was helpful and gracious."
5.0,Great tree and shrub feeder.  Takes a while to break down the fertilizer tablet but definitely delivers a ton of water and nutrients to the trees and shrubs.  So far I have done one treatment this year will do a second treatment in the fall
5.0,This was ok. I wish they made them a bit more heavy duty.
1.0,"This was the root feeder I bought first and it broke after one season, plastic is not durable and it cracked. Much better brands are available that are all metal construction, my second one is now in its 3rd season of use. Avoid garden tools made with plastic parts!"
1.0,Light weight junk.. Maybe this was designed for kids?  It broke after one box of refils.
5.0,Root feeder works great to water the roots. Problem comes in with the fertilizer spikes which dissolve in seconds. Placed four spikes with each feed and they last less than 30-60 seconds so it is hard to tell how much you are feeding each plant or tree.
5.0,works great
4.0,Performs as expected.  Recommend the heavy duty model if your soil is rocky as is mine.
5.0,A very useful tool for deep watering.
5.0,This will allow you to get water and nutrients right to the roots.  This thing is great.
5.0,"In Texas, you have to get to the roots due to the hot summers.  This feeder will do the job. Deep in the Heart of Texas!"
5.0,works well with ferterlizer.
3.0,good product
5.0,"I bought the Ross Root Feeder for the backyard oak tree, but it has worked out so well that I plan to expand its use next year."
5.0,"You gotta have one of these!  My neighbor let me use his, and after using it, I went on-line and bought one!  These root feeder ae really great, especially in this long drought in California!"
4.0,"With our drought in California in the Bay Area, my Cypress trees were suffering.  I cut back on the length of my showers so that I could water the trees down closer to the roots."
5.0,very good
5.0,Easy to use
5.0,"This thing looks well made. I connected it to the hose and used the switch valve to control pressure. So I inserted it with some water coming out so it didn't clog with dirt and little by little the needle went farther down. After a couple of days of having irrigated the tree, the tree still looks the same but i am expecting it may start getting better after some time or after some more watering sessions. I will add more info later."
3.0,Works as intended.
4.0,"First of all, I am definitely not a good gardener and tend to have a hard time keeping plants healthy.  That and I live in California, where we have to really conserve water.  Sprinklers are out just because it wastes so much water.  This tool really made a difference.  My plants are a lot healthier, even when I only water every 2 weeks or so.  It's also quite sturdy.  I don't have the strength to push it in, especially since my soil is full of pebbles, so I turn on the water as I'm pushing it in and step on the top to drive it all the way down to the soil.  So far, none of the plastic parts have broken.  The only annoying thing is that the plastic connector leaks, even when it was brand new."
5.0,Works great. Saves water.
5.0,good!
4.0,"Works good in regular soil, not as good in rocky soil."
5.0,Good product
2.0,Only used this product about four times before it began leaking badly from the plastic head and the connection between the head and the metal stem.  A well-built all metal product would probably be great but this product is cheaply manufactured and won't last.
5.0,This product has helped me to water my tomatoes and trees in my yard. I use it with nutrients to give to plants and trees.  The water is getting to the root of the plants where it is needed. You save water by using this tool instead of watering the plant until the ground is soaked. This does very little to get to the roots of the plant.
5.0,"So far, no problems with this.  Went easily into our pretty hard soil since the tip is nice and sharp.  Easy to hook up to the hose.  I've only tried it for watering, not for fertilizing, so I have no input on that feature."
5.0,Excellent
5.0,Great for watering plant roots in arid climates.
5.0,"These feeders are hard to find in states or in certain area of states with plenty of rain....but to fertilize or just deep feed, their super.  Well worth the investment."
5.0,Outstanding price and great transaction.
5.0,Works great!
5.0,"Hope it saves some water. So far, so good."
4.0,"The applicator went into the ground fairly well, though it was often hard to get it to go as deep as necessary. But our yard is rocky.  Still it didn't break!"
5.0,Had the old one for close to twenty years hope this one last that long
4.0,"Based on the 1 and 2 star reviews, I bought a Melnor Kink-free Hose Saver for $5 at Home Depot (you can get it on Amazon too). I put teflon tape on the male end and tightened it into the green female plastic connector on the Ross Root Feeder. Then I wrapped duct tape 4 or 5 times around the green plastic connector. So far so good. I am using this strictly for watering so far (trees are looking ""stressed"" due to our drought; this should be more water-efficient than surface watering, albeit more work). My hands are smaller than the average man's, but they still extend beyond the yellow part of the handle. I suspect this is one cause of breakage of the green connector - be careful not to put force on the hose connector when you are pushing on the handles to drive the root feeder into the soil. I'm going with 4 stars on the assumption that these precautions are necessary to avoid breakage - with better design/quality they wouldn't be."
5.0,"I thought I was buying the yellow (plastic model) shown in the pic at the lowest possible price.  I also thought that the over-used descriptor ""Heavy Duty"" in the tittle referred to this model.  I was so pleased to promptly receive a truly industrial, metal version I didn't know existed.  BRAVO!"
5.0,does a great job
5.0,"California's drought has taken its toll on my young Red Maple shade trees. My local water district has restricted Sun.& Wed. Outdoor watering cycles, while raising 2015 water cost 12%, with projected 27% overall price hikes in next 4 years.

This ""stinger"" saved my trees, reduced my consumption and gets water where it is needed (the roots).

No more runoff.  A little pricey but ROI in 2 months."
5.0,"I was skeptical when I first bought this feeder. I have hundreds of fruit trees and know that the fertilizer stakes can burn roots so I needed get more up-to-date on the feeding method. I searched for an industrial line and to my surprise they aren't much different except a much higher price. Having heavy clay I was worried I would break the plastic handle while pushing it into the ground. There are four water/Feed outlets at the tip and if you start the water first it 'Water drills' down to the roots with so much ease that if you run into a root you can easily move it. I have had great success with this tool and the food that goes with it. If you are need of root feeding, You will love this tool."
5.0,Good as expected.
5.0,"Great, as expected"
5.0,Does a great job.
1.0,"received it yesterday, used it for a few hours today and it is already broken - water leaking from the handles - no water flowing down the irrigation tubing, the holes are clear at the bottom. VERY annoyed....."
5.0,Great buy!  Saves a lot of water.
2.0,"overall good idea, but not sufficient for treating large trees or a significant number of trees"
5.0,Works great much tougher than feeders in big box store. Saved new planting in unexpected PNW drought
3.0,"Ordered as a Replacement for an older Ross feeder.  The newer feeder is mostly plastic as opposed to the older unit (that lasted for years) which was metal.  Surprised when received as it is listed as the ""Heavy Duty Model"".  We'll see how it holds up."
5.0,"So far so good, working well after one week of feeding trees"
4.0,It arrived. It works well.
4.0,For my husband.  Useful since we are in a severe drought so he deep waters the trees so as not to waste water.
5.0,"works great how ever you have to push it in a little at a time. Push it in pull it out, make sure the flow is going, push it back in a little farther and repeat"
5.0,This worked really well to get some much-needed moisture to my roots.
5.0,Good sturdy device. Had one years ago and this has many improvements!
3.0,"OK product good price, sent quickly"
5.0,Easy to use
5.0,"We were totally skeptical about this.  I bought it for my husband to use on our new trees that we just planted.  The trees were having a hard time with the transplant to our house, and not looking so happy.  My husband used this root feeder on each of our new trees and I couldn't believe how much better they look.  I think this may really work!"
5.0,"In SF Bay Area here, so experiencing pretty severe drought.  I'm letting the rest of my lawn and landscaping take the brunt of the drought.  Not that we're holier than thou, just that there isn't much we're really wedded to keeping prior to a total re-do.  However, we do have a few mature Magnolia trees, and even they are starting to show signs of too little to drink.  And, as precious as water is, it does after all rank slightly after oxygen.  So I tried surface watering by hand.  With everything being so dry, it soaked in very poorly, and ran off into the street.  So, I look like the neighborhood eco-terrorist du jour.  Neither I, nor my neighbors, nor my tree were happy.  So I picked up something like this at a local medium-box store, but it had the water coming out the very tip, the same tip that has to push down into the ground.  Maybe ok for soft flowerbed material, but not for the hard-pack around my thirsty trees.  So the very helpful people at the store recommended this product specifically.  Amazon had it for a good price, and let's face it, they'll have it to my house before I can get my act together to go looking for one locally.  Just got done trying it tonight, and this thing is what's going to get me and my trees through this drought!  It worked absolutely as intended.  I watered around one tree for almost an hour.  Even at pretty high pressure, the runoff into the street was limited to a little swatch about 4"" x 10', and even that was just new operator error.  My neighbors spray system ran for 10 minutes while I was out there and flowed down the street about 4 houses' length.  So this is simple math, folks.  My tree got an hour of good soaking right to the roots with no (above ground, at least) runoff.  My neighbor's got 10 minutes of surface watering that, after runoff, evaporation, and thirsty grass, probably didn't amount to much.  That this thing can deliver a shot of fertilizer to the roots come Fall is just gravy.

Here are a couple of things:  Definitely get this ""heavy duty"" one, because it doesn't appear to be any too ""heavy.""  If you got your pressure off center as you were inserting it, it doesn't feel like it'll take much to bend it.  This one sprays multiple streams sideways once it's in. That has to be much better for dispersion than one that just sprays straight down.  Also, you don't need any kind of auger or anything, or at least I didn't.  I just poked around until I could get it a good 6"" or so in, and then ran it slowly for a few seconds, after which it would slide right in.  Also, this one has a knob right on it.  I didn't realize how important this was, until I was out there moving it around every few minutes or so.  Making trips back and forth to the faucet twice per move or spraying myself (it shoots 6' or so when above ground in each direction) as I moved it would have been no bueno.  Protip: I also replaced the washers all along my hose system and went from spraying everywhere to almost no leaks.  I was struck by how cheap the standard washers in my hoses were (although this product has a good supple washer).  Protip2: check your type of tree and typical root system.  For example, my magnolia trees rarely root deeper than 2 feet, but can spread to 4x the branch width.  So I need to water less per site but across a much wider area than, say, a maple."
5.0,This is a very good way to feed roses and flowering shrubs and you don't have to disturb mulch beds.
5.0,GREAT price here on Amazon compared to the local nursery. Works just as described. Easy to use.
5.0,"Love this for deep watering and fertilizing the shrubs in my yard.  Water and fertilizer gets to the roots instead of running off the top of dense, hard packed soil."
4.0,Great Product Thank you!
